,product,date,rating,title,reviews
325,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 30, 2023",4.0 out of 5 stars,"Pretty Good, and They Changed the Name",So this is now called “Grape Frost”. It’s pretty good. The flavor isn’t bad and the energy boost it gives me is good. I prefer some of their other flavors though. Not sure I’d buy this one again.
326,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 24, 2023",4.0 out of 5 stars,Insaaaaanne,Don’t take this drink!!! Unless you’re having a workout that is made for the gods! Don’t take this!!
327,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 20, 2023",4.0 out of 5 stars,I really like this C4,Everything was good except I got 10 can out of 12. 2 of them busted somewhere along the way but everything else was good.
328,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 18, 2023",4.0 out of 5 stars,Good flavor and good price!,"Taste is good and no artificial coloration, it is clear!
Definitely can a difference after drinking!"
329,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 16, 2023",4.0 out of 5 stars,They work...,"They did what they're advertised to do, but I didn't care for the niacin rush and they were WAY too sweet for me. Loved the energy though."
330,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 16, 2023",4.0 out of 5 stars,Be wary of the effects,"Great tasting. I however have felt ""prickly"" inside my body when drinking this normally. I guess there is a warning label on it on that feeling. However when I drink it while working out I'm fine. So I would have this & do some type of physical activity next"
331,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 15, 2023",4.0 out of 5 stars,Awesome,Awesome deal and cheaper then in my local store. Have bought and will buy more.
332,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 14, 2023",4.0 out of 5 stars,Keeps you awake,"I was supposed to work night shifts and after a couple of doing nights, realized that coffee wouldn’t make the cut. Honestly, I didn’t know C4 made these energy drinks and thought they only make pre workout.
I tried Celsius and Ghost and they didn’t do the job. My coworker suggested this and it does the job. Low in calories and tastes good and most importantly, IT KEPT ME UP. I did prefer the taste of Ghost energy drink over this.
Highly recommended and value for money. I only need one of these for a 12 hour shift.
A word of advice: When I drink it quickly, my upper lips got itchy, but I didn’t have jitters. It’s advisable to sip it rather than chug."
333,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 12, 2023",4.0 out of 5 stars,"It's ok, most cans came damaged on the top , maybe that's why such a good price","The product taste good , energy up a little , but ordered 2 of these one arrived the other one sent back without explanation, and credited my account , still unsure why I didn't recieve the 2nd one
Bottom line they are ok , but definitely not a Monster energy drinks."
334,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 11, 2023",4.0 out of 5 stars,Good product,"I enjoyed this drink quite a bit. It is very similar to the powder of the same name. I felt the flavor was a little strong and had to dilute it with some more water, but it was worth the purchase"
335,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 7, 2023",4.0 out of 5 stars,Not packaged well,"Good product, but not packaged well. One can burst during shipping. Have received other orders with case bubble wrapped and no problem."
336,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 7, 2023",4.0 out of 5 stars,Better then others but not a miracle drink,I don't really notice when I start to benefit from taking these but at least don't get jittery like the other drinks
337,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 6, 2023",4.0 out of 5 stars,It really works without making my heart racing and handes shaking.,I did not dislike anything.
338,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 6, 2023",4.0 out of 5 stars,Great taste! my favorite flavor,Tastes just like old snow cones. Love this one.
339,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 31, 2023",4.0 out of 5 stars,Pink starburst!,It tastes like starbursts and like other reviews it makes you tingly. I didn't find that it gave me much energy. Maybe 200mg caffeine isnt enough for me. Others that I gave it to say it has a weird aftertaste. I'd try something else instead
340,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 22, 2023",4.0 out of 5 stars,Tastes good,Doesn’t taste like skittles but it does taste good
341,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 18, 2023",4.0 out of 5 stars,Love the Product but check Delivery,"Love the taste, quality and size of cans with this product but I am extremely disappointed with the delivery and the fact that we’re so banged up that 3 of them spewed all over the package and were half empty. Would order again but would double check the type of boxing/labelling if possible."
342,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 30, 2023",4.0 out of 5 stars,Damaged Cans,"We love C 4 drinks and very hard to find. Amazon does a amazing job on delivery but today there was
7 damaged cans & 5 cans ok. The damage was on top of cans. Wanted to share this issue with y’all. Packing needs be improved.
Thanks"
343,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 29, 2023",4.0 out of 5 stars,c4 skittles energy,the cherry skittles is really good
344,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 16, 2023",4.0 out of 5 stars,Somehow these always come partially damaged,"I have been buying these energy drinks off Amazon for years since they often do multi buy discounts that other websites do not offer. I read reviews before on here that say they always come damaged, but i had never had that issue before until now! 3 of the 12 cans came damaged and actually emptied out. The box should be marked fragile or something so that delivery drivers are more careful, or package the product in a way that provides more cushion to withstand the rough transit. Other than that, these are amazing energy drinks! I feel like they really do help with energy, and they aren't too sweet like other brands."
345,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 10, 2023",4.0 out of 5 stars,Energy drink,"Overall I must say that I like c4 drinks, but this specific flavor was not my favorite."
346,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 7, 2023",4.0 out of 5 stars,Better than some other brands.,Pricey.
347,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 1, 2023",4.0 out of 5 stars,Energy,"Excellent value, great taste"
348,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","May 26, 2023",4.0 out of 5 stars,C4 Orange Starburst,It’s good. I’ve tried all the starburst flavors and to be honest they all kinda taste the same. The cherry may be the only one that stands out. They’re all good and worth trying. I don’t know if I’ll keep buying them though. C4 makes some of the better tasting energy drinks in my opinion.
349,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","May 23, 2023",4.0 out of 5 stars,Nice and Cheap with good energy,"Tastes pretty good. It tastes like blue, if that makes sense (Very Sweet). Good energy. Kinda makes me tingle a little, maybe the beta alanine, although there isn't a lot of itching like with pre workout. Still good value."
350,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","May 17, 2023",4.0 out of 5 stars,Great drink but one can was broken/open when it arrived,One can was open/broken when being delivered and had leaked all over the rest of the cans.
351,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 18, 2023",4.0 out of 5 stars,"Very tasting, but will give you itch","These are pretty tasty, and have plenty of caffeine, but they do contain beta alanine (which is what makes you itchy). Some people like this for the comfort of ""it's doing something"", but it's a pointless supplement unless taken everyday. Other than that, it's a pretty affordable energy drink that doesn't taste bad."
